,PREDDEG,CONTROL,ADM_RATE_ALL,SAT_AVG_ALL,UGDS,NPT4_PUB,NPT4_PRIV,C150_4,PCTFLOAN,PCTPELL,cluster,States
185,0.25,1.0,0.7167,0.4400921658986175,0.00029973144062919624,0.3215259859933653,0.08480117045961114,0.46545000000000003,0.8462,0.7077,1,AR
186,0.5,0.0,0.7167,0.4400921658986175,0.05682908114329561,0.4894950239587173,0.20775658097774527,0.46545000000000003,0.6226,0.5737,3,AR
187,0.25,0.0,0.7167,0.4400921658986175,0.006935785536159601,0.31304828603022483,0.20775658097774527,0.46545000000000003,0.0368,0.619,0,AR
188,0.25,0.0,0.7167,0.4400921658986175,0.00331502973335891,0.16472539624032437,0.20775658097774527,0.46545000000000003,0.0,0.3892,0,AR
189,0.25,1.0,0.7167,0.4400921658986175,0.0005754843660080568,0.3215259859933653,0.23218306719855522,0.46545000000000003,0.6419,0.4392,4,AR
190,0.25,1.0,0.7167,0.4400921658986175,0.0006234413965087282,0.3215259859933653,0.17208270943111548,0.46545000000000003,0.4924,0.4621,4,AR
191,0.5,0.5,0.7167,0.4400921658986175,0.001978227508152695,0.3215259859933653,0.054865294272291885,0.46545000000000003,0.7115,0.75,2,AR
192,0.75,0.5,0.6798,0.3859447004608295,0.0030033090351045465,0.3215259859933653,0.12851052156320367,0.3985,0.6307,0.5265,2,AR
193,0.25,0.0,0.7167,0.4400921658986175,0.007828985229234605,0.4598599336527829,0.20775658097774527,0.46545000000000003,0.4018,0.51,3,AR
194,0.75,0.0,0.6081,0.3721198156682028,0.01582582006522156,0.275488389237007,0.20775658097774527,0.2973,0.5054,0.5152,3,AR
195,0.25,0.0,0.7167,0.4400921658986175,0.005359198158450029,0.3704386288241799,0.20775658097774527,0.46545000000000003,0.2262,0.322,0,AR
196,0.25,1.0,0.7167,0.4400921658986175,0.00014986572031459812,0.3215259859933653,0.01001291620469327,0.46545000000000003,0.0,0.52,4,AR
197,0.75,0.0,0.5736,0.41705069124423966,0.039013044312296186,0.24541098415038703,0.20775658097774527,0.2291,0.4018,0.5053,3,AR
198,0.75,1.0,0.7167,0.4400921658986175,0.061744676769614426,0.3215259859933653,0.3431024037857053,0.3188,0.5957,0.4242,2,CA
199,0.5,1.0,0.8388,0.4400921658986175,0.0030572606944178015,0.3215259859933653,0.2621989552733549,0.4167,0.7816,0.662,1,CA
200,1.0,0.5,0.7167,0.4400921658986175,0.0025926769614425475,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.5926,0.5165,2,CA
201,0.25,1.0,0.7167,0.4400921658986175,0.0002637636677536927,0.3215259859933653,0.22833106632985473,0.46545000000000003,0.8987,0.8228,1,CA
202,0.25,1.0,0.7167,0.4400921658986175,0.00111500095914061,0.3215259859933653,0.14316412724176164,0.46545000000000003,0.809,0.7865,1,CA
203,0.5,0.0,0.7167,0.4400921658986175,0.03085435449836946,0.14021378547733138,0.20775658097774527,0.46545000000000003,0.0111,0.2203,0,CA
204,0.5,0.0,0.7167,0.4400921658986175,0.0580999424515634,0.17792112053077774,0.20775658097774527,0.46545000000000003,0.0227,0.2424,0,CA
205,0.5,0.5,0.2837,0.4400921658986175,0.0015466142336466526,0.3215259859933653,0.47267594042543465,0.46545000000000003,0.5701,0.4163,2,CA
208,0.25,1.0,0.7167,0.4400921658986175,0.0002697582965662766,0.3215259859933653,0.13578017305428236,0.46545000000000003,0.6516,0.8258,1,CA
209,0.25,1.0,0.7167,0.4400921658986175,0.010610492998273546,0.3215259859933653,0.29487809617428873,0.46545000000000003,0.534,0.7065,4,CA
210,0.25,0.5,0.7167,0.4400921658986175,0.0,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.5926,0.5165,2,CA
211,0.25,0.0,0.7167,0.4400921658986175,0.16384519470554385,0.2343162550681902,0.20775658097774527,0.46545000000000003,0.0686,0.2858,0,CA
212,0.25,1.0,0.7167,0.4400921658986175,0.0010190868981392672,0.3215259859933653,0.30089041800496075,0.46545000000000003,0.4936,0.7023,4,CA
213,0.5,0.0,0.7167,0.4400921658986175,0.07442931133704202,0.1966826391448581,0.20775658097774527,0.46545000000000003,0.1692,0.5111,0,CA
214,0.75,0.5,0.8167,0.4400921658986175,0.010442643391521197,0.3215259859933653,0.49150159452261477,0.6436,0.5106,0.3687,2,CA
215,0.25,1.0,0.7167,0.4400921658986175,0.002421830040283906,0.3215259859933653,0.20905963171671219,0.46545000000000003,0.3074,0.6992,4,CA
216,0.25,1.0,0.7167,0.4400921658986175,0.0006594091693842317,0.3215259859933653,0.22923405763141952,0.46545000000000003,0.9448,0.9834,1,CA
217,0.75,0.5,0.7985,0.4976958525345622,0.03922285632073662,0.3215259859933653,0.324996856675849,0.6486,0.5697,0.2858,2,CA
218,0.25,0.0,0.7167,0.4400921658986175,0.09503884519470554,0.10427570954662735,0.20775658097774527,0.46545000000000003,0.0401,0.3905,0,CA
219,0.5,0.0,0.7167,0.4400921658986175,0.01718060617686553,0.3370807224474751,0.20775658097774527,0.46545000000000003,0.0,0.4941,0,CA
220,0.25,1.0,0.7167,0.4400921658986175,0.001109006330328026,0.3215259859933653,0.24091579320356168,0.46545000000000003,0.6246,0.5461,4,CA
221,0.75,0.5,0.8321,0.4400921658986175,0.0015526088624592364,0.3215259859933653,0.0909392252563238,0.7826,0.3906,0.75,2,CA
222,0.75,0.5,0.7286,0.5264976958525346,0.02592077498561289,0.3215259859933653,0.36642015385142934,0.6819,0.7762,0.3103,2,CA
223,0.75,1.0,0.98,0.4400921658986175,0.002949357375791291,0.3215259859933653,0.33284945191857074,0.3654,0.6944,0.4281,1,CA
224,0.25,1.0,0.7167,0.4400921658986175,0.0002697582965662766,0.3215259859933653,0.2382525403774275,0.46545000000000003,0.7823,0.795,1,CA
225,0.5,1.0,0.7167,0.4400921658986175,0.0052692787262612695,0.3215259859933653,0.17711202807274223,0.0638,0.8403,0.5886,1,CA
226,0.25,0.0,0.7167,0.4400921658986175,0.06667825628237099,0.19001105786951714,0.20775658097774527,0.46545000000000003,0.1393,0.4933,0,CA
228,0.75,0.5,0.7167,0.4400921658986175,0.00044959716094379436,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.828,0.5699,2,CA
229,0.5,0.0,0.7167,0.4400921658986175,0.07627565701131786,0.2496129745669001,0.20775658097774527,0.46545000000000003,0.0367,0.2477,0,CA
230,0.75,0.5,0.788,0.3663594470046083,0.034750863226549016,0.3215259859933653,0.2635134362819619,0.5808,0.7734,0.4777,2,CA
231,0.75,0.5,0.8157,0.4400921658986175,0.008770141952810282,0.3215259859933653,0.350177740692903,0.6183,0.5304,0.3241,2,CA
232,1.0,0.0,0.7167,0.4400921658986175,0.0025926769614425475,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.5926,0.5165,3,CA
233,0.75,0.5,0.1055,1.0,0.005856752349894494,0.3215259859933653,0.2924320184713157,0.9307,0.2508,0.1063,2,CA
234,0.75,0.5,0.4802,0.5092165898617511,0.017276520237866872,0.3215259859933653,0.3203218763930641,0.7005,0.556,0.2578,2,CA
235,0.75,0.0,0.3123,0.663594470046083,0.11188375215806637,0.6281975672687062,0.20775658097774527,0.6972,0.3482,0.1975,3,CA
236,0.75,0.5,0.4922,0.4400921658986175,0.0015226357183963169,0.3215259859933653,0.22500485786459704,0.46545000000000003,0.381,0.3228,2,CA
237,0.75,0.0,0.6626,0.2707373271889401,0.04331718779973144,0.31570217471433837,0.20775658097774527,0.3946,0.4158,0.5843,3,CA
238,0.75,0.0,0.7215,0.2891705069124424,0.046464367926338,0.28485071876151863,0.20775658097774527,0.5198,0.4286,0.5774,3,CA
239,0.75,0.0,0.5831,0.2557603686635945,0.09523666794552081,0.27828971618134907,0.20775658097774527,0.4112,0.4698,0.5799,3,CA
240,0.75,0.0,0.5218,0.46543778801843316,0.12502997314406292,0.44474751197935863,0.20775658097774527,0.5237,0.3883,0.4404,3,CA
241,0.75,0.0,0.7161,0.4009216589861751,0.09055486284289277,0.5571323258385551,0.20775658097774527,0.5605,0.452,0.3893,3,CA
242,0.75,0.0,0.5747,0.20622119815668202,0.0713001150968732,0.1337633615923332,0.20775658097774527,0.2935,0.4291,0.5862,3,CA
243,0.75,0.0,0.5815,0.2926267281105991,0.11935905428735853,0.25890158496129745,0.20775658097774527,0.4859,0.3628,0.5407,3,CA
244,0.75,0.0,0.4579,0.40898617511520735,0.1978227508152695,0.3304460007371913,0.20775658097774527,0.5347,0.3327,0.4061,3,CA
245,0.75,0.0,0.6872,0.28110599078341014,0.07240912142720123,0.4594913380022116,0.20775658097774527,0.3808,0.3844,0.4426,3,CA
246,0.75,0.0,0.3082,0.3986175115207373,0.18247650105505467,0.3549576115001843,0.20775658097774527,0.6033,0.393,0.4733,3,CA
247,0.75,0.0,0.6752,0.23617511520737328,0.11704512756570114,0.19764098783634354,0.20775658097774527,0.3565,0.3924,0.6447,3,CA
248,0.75,0.0,0.4624,0.2903225806451613,0.20130563015538078,0.4190932546995945,0.20775658097774527,0.4575,0.3636,0.4848,3,CA
249,0.75,0.0,0.6968,0.32142857142857145,0.15580639746786878,0.38868411352746035,0.20775658097774527,0.4285,0.4153,0.505,3,CA
250,0.75,0.0,0.18,0.7880184331797235,0.15556661231536542,0.5049760412827129,0.20775658097774527,0.9103,0.3021,0.3237,3,CA
251,0.75,0.0,0.4521,0.6059907834101382,0.15875575484366009,0.5523405823811279,0.20775658097774527,0.8133,0.4467,0.4297,3,CA
252,0.75,0.0,0.4239,0.5253456221198156,0.14097568578553615,0.4377073350534464,0.20775658097774527,0.8585,0.4418,0.432,3,CA
253,0.75,0.0,0.2199,0.717741935483871,0.17184802417034337,0.5032805012900847,0.20775658097774527,0.9031,0.374,0.3624,3,CA
254,0.75,0.0,0.62,0.47465437788018433,0.11157203145981201,0.42034647991153706,0.20775658097774527,0.6617,0.5688,0.564,3,CA
255,0.75,0.0,0.375,0.7027649769585254,0.14262420870899675,0.5290084776999632,0.20775658097774527,0.858,0.4731,0.4274,3,CA
257,0.75,0.0,0.4444,0.6290322580645161,0.11606800306924996,0.5187246590490232,0.20775658097774527,0.807,0.438,0.3798,3,CA
258,0.75,0.0,0.5991,0.48502304147465436,0.0940856992135047,0.5542941393291559,0.20775658097774527,0.7267,0.5586,0.4459,3,CA
259,1.0,0.5,0.7167,0.4400921658986175,0.00011989257625167849,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.5926,0.5165,2,CA
260,0.25,1.0,0.7167,0.4400921658986175,0.0006833876846345674,0.3215259859933653,0.14734760593002388,0.46545000000000003,0.6748,0.6135,1,CA
261,0.75,0.5,0.8333,0.4400921658986175,0.00017983886437751773,0.3215259859933653,0.13317407157634847,0.25,0.5429,0.5429,2,CA
262,0.5,0.5,0.7167,0.4400921658986175,0.004567907155188951,0.3215259859933653,0.2614445574771109,0.5845,0.6289,0.7156,2,CA
263,0.25,1.0,0.7167,0.4400921658986175,0.002931373489353539,0.3215259859933653,0.2147176151885423,0.46545000000000003,0.5669,0.4066,4,CA
264,0.25,1.0,0.7167,0.4400921658986175,0.0013128237099558795,0.3215259859933653,0.1756375232891744,0.46545000000000003,0.4725,0.4957,4,CA
265,0.75,0.5,0.2992,0.4400921658986175,0.005916698638020333,0.3215259859933653,0.4859807742864654,0.5746,0.6211,0.3337,2,CA
266,0.75,0.0,0.748,0.4769585253456221,0.0062583924803376175,0.623110947290822,0.20775658097774527,0.5871,0.6043,0.3762,3,CA
268,0.5,0.0,0.7167,0.4400921658986175,0.031273978515250336,0.09985256173977147,0.20775658097774527,0.46545000000000003,0.0179,0.1566,0,CA
269,0.5,0.0,0.7167,0.4400921658986175,0.1006138499904086,0.21691854036122374,0.20775658097774527,0.46545000000000003,0.0446,0.2279,0,CA
270,0.25,1.0,0.7167,0.4400921658986175,0.0010011030117015153,0.3215259859933653,0.12688742327431504,0.46545000000000003,0.5784,0.5229,4,CA
271,0.25,0.5,1.0,0.4400921658986175,0.0036327450604258585,0.3215259859933653,0.29200909849463347,0.46545000000000003,0.6684,0.7058,1,CA
272,0.25,0.5,0.7167,0.4400921658986175,0.001600565892959908,0.3215259859933653,0.1603209619714929,0.46545000000000003,0.4472,0.6607,4,CA
273,0.25,0.5,0.7167,0.4400921658986175,0.002068146940341454,0.3215259859933653,0.14657034759449974,0.46545000000000003,0.3681,0.6319,4,CA
275,0.25,0.5,0.7167,0.4400921658986175,0.0006174467676961443,0.3215259859933653,0.13989507012470423,0.46545000000000003,0.4128,0.7046,4,CA
276,0.25,0.5,0.7167,0.4400921658986175,0.0005275273355073854,0.3215259859933653,0.13025935281813297,0.46545000000000003,0.0791,0.386,0,CA
277,0.25,0.5,0.7167,0.4400921658986175,0.0006234413965087282,0.3215259859933653,0.05129905014459291,0.46545000000000003,0.0809,0.4669,0,CA
278,0.25,0.5,0.7167,0.4400921658986175,0.00038965087281795513,0.3215259859933653,0.14168962245819378,0.46545000000000003,0.0577,0.4167,0,CA
279,0.5,0.0,0.7167,0.4400921658986175,0.11995851716861691,0.11374861776631036,0.20775658097774527,0.46545000000000003,0.0441,0.4706,0,CA
280,0.5,0.0,0.7167,0.4400921658986175,0.024152359485900634,0.19697751566531516,0.20775658097774527,0.46545000000000003,0.0,0.1763,0,CA
281,0.5,0.0,0.7167,0.4400921658986175,0.07242710531363898,0.2003317360855142,0.20775658097774527,0.46545000000000003,0.0212,0.2546,0,CA
282,0.5,0.0,0.7167,0.4400921658986175,0.10320952426625743,0.28986361960928864,0.20775658097774527,0.46545000000000003,0.0,0.3683,0,CA
283,0.75,0.5,0.4471,0.6244239631336406,0.035608095146748515,0.3215259859933653,0.3856344371163716,0.761,0.6536,0.2035,2,CA
284,0.5,0.5,0.8889,0.07949308755760369,0.0004975541914444657,0.3215259859933653,0.2589870495044978,0.46545000000000003,0.7407,0.5185,2,CA
285,0.75,0.5,0.9119,0.4078341013824885,0.0114857088049108,0.3215259859933653,0.28956302079166046,0.6256,0.6231,0.2503,2,CA
286,0.75,0.5,0.492,0.3686635944700461,0.0053292250143871095,0.3215259859933653,0.2883971332883743,0.4125,0.8793,0.6475,2,CA
288,0.5,0.0,0.7167,0.4400921658986175,0.06890226357183964,0.077994839660892,0.20775658097774527,0.46545000000000003,0.0307,0.3254,0,CA
289,0.25,1.0,0.7167,0.4400921658986175,0.0005754843660080568,0.3215259859933653,0.09809457405100186,0.46545000000000003,0.0,0.3247,4,CA
290,0.25,0.0,0.7167,0.4400921658986175,0.14783953577594475,0.13368964246221895,0.20775658097774527,0.46545000000000003,0.0399,0.2581,0,CA
292,0.75,0.5,0.1173,0.8421658986175116,0.007858958373297526,0.3215259859933653,0.26145598774675094,0.9254,0.0862,0.1163,2,CA
293,0.25,1.0,0.7167,0.4400921658986175,0.0021220985996547093,0.3215259859933653,0.2092310857613131,0.46545000000000003,0.6462,0.7094,1,CA
294,0.25,0.0,0.7167,0.4400921658986175,0.0036447343180510262,0.46502027276078145,0.20775658097774527,0.46545000000000003,0.0,0.1237,0,CA
295,0.5,0.0,0.7167,0.4400921658986175,0.053945664684442736,0.19572429045337264,0.20775658097774527,0.46545000000000003,0.0547,0.1754,0,CA
296,0.75,1.0,0.7784,0.4400921658986175,0.0027395453673508536,0.3215259859933653,0.2600157737721033,0.3125,0.6292,0.399,1,CA
297,0.5,0.5,1.0,0.4400921658986175,0.003189142528294648,0.3215259859933653,0.2967297998559786,0.5116,0.6057,0.4873,2,CA
298,0.25,1.0,0.7167,0.4400921658986175,0.00023978515250335698,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.1389,0.1528,4,CA
300,0.5,0.0,0.7167,0.4400921658986175,0.014536974870516018,0.23851824548470327,0.20775658097774527,0.46545000000000003,0.0,0.2883,0,CA
301,0.75,0.5,0.548,0.4400921658986175,0.0018823134471513524,0.3215259859933653,0.2918262141803925,0.4912,0.7604,0.4847,2,CA
302,0.5,0.0,0.7167,0.4400921658986175,0.04103922885094955,0.2452635458901585,0.20775658097774527,0.46545000000000003,0.0123,0.2272,0,CA
303,0.5,0.0,0.7167,0.4400921658986175,0.032778630347208904,0.33866568374493183,0.20775658097774527,0.46545000000000003,0.0275,0.2864,0,CA
304,0.5,0.0,0.7167,0.4400921658986175,0.0770429694993286,0.27854773313674897,0.20775658097774527,0.46545000000000003,0.0516,0.2425,0,CA
305,0.5,0.0,0.7167,0.4400921658986175,0.02827066948014579,0.39093254699594543,0.20775658097774527,0.46545000000000003,0.0,0.2019,0,CA
306,0.5,0.0,0.7167,0.4400921658986175,0.04774122386341838,0.36137117582012535,0.20775658097774527,0.46545000000000003,0.0489,0.1684,0,CA
307,0.5,0.0,0.7167,0.4400921658986175,0.046626222904277766,0.06461481754515297,0.20775658097774527,0.46545000000000003,0.0146,0.2596,0,CA
308,0.5,0.0,0.7167,0.4400921658986175,0.0894578457701899,0.15466273497972724,0.20775658097774527,0.46545000000000003,0.0263,0.2652,0,CA
309,0.5,0.0,0.7167,0.4400921658986175,0.12286591214272012,0.1514190932546996,0.20775658097774527,0.46545000000000003,0.0421,0.1589,0,CA
310,0.25,1.0,0.7167,0.4400921658986175,0.00797285632073662,0.3215259859933653,0.17427732120200715,0.46545000000000003,0.7489,0.7481,1,CA
311,0.25,1.0,0.7167,0.4400921658986175,0.0013727699980817189,0.3215259859933653,0.13767759781453245,0.46545000000000003,0.5229,0.5429,4,CA
312,0.25,0.5,0.6667,0.4400921658986175,8.392480337617494e-05,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.0,0.0,0,CA
313,0.5,0.0,0.7167,0.4400921658986175,0.04993525800882409,0.2902322152598599,0.20775658097774527,0.46545000000000003,0.0418,0.4542,0,CA
314,0.75,1.0,0.7167,0.4400921658986175,0.0010850278150776904,0.3215259859933653,0.2649765107958897,0.6667,0.7402,0.5784,1,CA
315,0.25,0.0,0.7167,0.4400921658986175,0.11129627853443315,0.3152967194987099,0.20775658097774527,0.46545000000000003,0.0108,0.1388,0,CA
316,0.75,0.5,0.7752,0.4504608294930876,0.00939358334931901,0.3215259859933653,0.36542572039274407,0.5387,0.8516,0.3232,2,CA
318,0.25,0.0,0.7167,0.4400921658986175,0.20045439286399386,0.3248064872834501,0.20775658097774527,0.46545000000000003,0.014,0.2731,0,CA
319,0.25,1.0,0.7167,0.4400921658986175,0.0033929599079225016,0.3215259859933653,0.18358156068901665,0.46545000000000003,0.7452,0.6944,1,CA
320,0.5,0.0,0.7167,0.4400921658986175,0.13321264147323997,0.36870622926649466,0.20775658097774527,0.46545000000000003,0.0115,0.2575,0,CA
321,0.25,1.0,0.7167,0.4400921658986175,0.0012288989065797045,0.3215259859933653,0.3413192817218558,0.46545000000000003,0.7413,0.6567,1,CA
322,0.25,1.0,0.7167,0.4400921658986175,0.002379867638595818,0.3215259859933653,0.16794495182141347,0.46545000000000003,0.7041,0.7678,1,CA
323,0.25,1.0,0.7167,0.4400921658986175,0.0015226357183963169,0.3215259859933653,0.18212991644472892,0.46545000000000003,0.7879,0.7462,1,CA
324,1.0,1.0,0.7167,0.4400921658986175,0.0025926769614425475,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.5926,0.5165,2,CA
325,0.25,1.0,0.7167,0.4400921658986175,0.002469787070784577,0.3215259859933653,0.18034679438087944,0.46545000000000003,0.5371,0.3192,4,CA
326,0.5,0.0,0.7167,0.4400921658986175,0.044791866487627084,0.29941024695908586,0.20775658097774527,0.46545000000000003,0.0219,0.3153,0,CA
327,0.5,1.0,0.5979,0.4400921658986175,0.020735421062727796,0.3215259859933653,0.4443745927966441,0.6196,0.596,0.3179,4,CA
328,0.5,1.0,0.5979,0.4400921658986175,0.00381857855361596,0.3215259859933653,0.4126441642758353,0.5667,0.6253,0.3533,4,CA
329,0.5,1.0,0.5979,0.4400921658986175,0.00128285056589296,0.3215259859933653,0.37892486883765586,0.46545000000000003,0.7201,0.4642,1,CA
330,0.5,0.0,0.7167,0.4400921658986175,0.008656244005371187,0.3441208993733874,0.20775658097774527,0.46545000000000003,0.2141,0.3208,0,CA
331,0.25,1.0,0.7167,0.4400921658986175,0.0014746786878956455,0.3215259859933653,0.1950918422165579,0.46545000000000003,0.6104,0.603,4,CA
334,0.25,1.0,0.7167,0.4400921658986175,0.00028174755419144447,0.3215259859933653,0.0825379770708791,0.46545000000000003,0.0,0.019,4,CA
335,0.5,0.0,0.7167,0.4400921658986175,0.0801002301937464,0.1722816070770365,0.20775658097774527,0.46545000000000003,0.0413,0.0864,0,CA
337,0.25,1.0,0.7167,0.4400921658986175,0.0004975541914444657,0.3215259859933653,0.09480265639466436,0.46545000000000003,0.0,0.6726,4,CA
338,0.5,0.0,0.7167,0.4400921658986175,0.11322654901208518,0.17980095834869148,0.20775658097774527,0.46545000000000003,0.0329,0.3821,0,CA
339,0.75,0.5,0.7844,0.36059907834101385,0.014962593516209476,0.3215259859933653,0.1751117308857316,0.5412,0.6928,0.5761,2,CA
341,0.5,0.0,0.7167,0.4400921658986175,0.13365024937655862,0.16244010320678215,0.20775658097774527,0.46545000000000003,0.0235,0.2486,0,CA
342,0.5,0.0,0.7167,0.4400921658986175,0.031573709955879534,0.2168816807961666,0.20775658097774527,0.46545000000000003,0.0319,0.2332,0,CA
343,0.25,0.5,0.7167,0.4400921658986175,0.0011509687320161136,0.3215259859933653,0.34836032782013326,0.46545000000000003,0.1995,0.0933,0,CA
344,0.5,0.0,0.7167,0.4400921658986175,0.08453625551505851,0.10291190563951345,0.20775658097774527,0.46545000000000003,0.0367,0.4099,0,CA
345,0.25,1.0,1.0,0.4400921658986175,0.00175642624208709,0.3215259859933653,0.19685210374112724,0.46545000000000003,0.9294,0.6698,1,CA
346,0.75,0.5,0.7167,0.4400921658986175,0.0028174755419144446,0.3215259859933653,0.20775658097774527,0.46545000000000003,0.5912,0.3474,2,CA
347,0.25,0.0,0.7167,0.4400921658986175,0.0700712161902935,0.3733505344636933,0.20775658097774527,0.46545000000000003,0.028,0.2768,0,CA
349,0.5,0.0,0.7167,0.4400921658986175,0.10216046422405525,0.08179137486177664,0.20775658097774527,0.46545000000000003,0.0256,0.2278,0,CA
350,0.25,1.0,0.7167,0.4400921658986175,0.00017983886437751773,0.3215259859933653,0.12553865145678786,0.46545000000000003,0.6111,0.7593,1,CA
351,0.5,0.0,0.7167,0.4400921658986175,0.05292657778630347,0.31669738297088096,0.20775658097774527,0.46545000000000003,0.0,0.3227,0,CA
352,0.75,0.5,0.1817,0.9412442396313364,0.004813686936504892,0.3215259859933653,0.27693257283939327,0.9082,0.4413,0.1314,2,CA
353,0.5,1.0,0.7167,0.4400921658986175,0.006869844619221178,0.3215259859933653,0.21730085612719605,0.46545000000000003,0.7595,0.7893,1,CA
354,0.5,1.0,0.7167,0.4400921658986175,0.010736380203337809,0.3215259859933653,0.1924057288511436,0.46545000000000003,0.815,0.8886,1,CA
355,0.5,1.0,0.7167,0.4400921658986175,0.009999040859389987,0.3215259859933653,0.2012413272829106,0.46545000000000003,0.8001,0.7587,1,CA
