,STABBR,PREDDEG,CONTROL,ADM_RATE_ALL,SAT_AVG_ALL,UGDS,NPT4_PUB,NPT4_PRIV,C150_4,PCTFLOAN,PCTPELL,labels
6678,CA,1,3,0.7167,1048.0,64.0,8792.0,7575.0,0.46545000000000003,0.5347,0.4097,4
6679,CA,1,3,0.7167,1048.0,248.0,8792.0,14294.0,0.46545000000000003,0.5858,0.4697,4
6680,CA,1,3,0.7167,1048.0,904.0,8792.0,28463.0,0.8545,0.6397,0.4985,4
6681,CA,1,3,0.7167,1048.0,843.0,8792.0,21727.0,0.46545000000000003,0.7502,0.6115,2
6682,CA,4,3,0.7167,1048.0,48.0,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,1
6683,CA,1,3,0.7167,1048.0,259.0,8792.0,14297.0,0.46545000000000003,0.5568,0.4432,4
6684,VA,3,3,0.4829,1048.0,634.0,8792.0,25069.0,0.46545000000000003,0.7865,0.6477,2
6685,VA,3,3,0.4829,1048.0,685.0,8792.0,24856.0,0.46545000000000003,0.6324,0.6819,2
6686,CO,1,3,0.7167,1048.0,485.0,8792.0,11561.0,0.46545000000000003,0.4323,0.3593,4
6687,CO,1,3,0.7167,1048.0,231.0,8792.0,13904.0,0.46545000000000003,0.5061,0.3995,4
6688,CO,1,3,0.7167,1048.0,86.0,8792.0,14828.0,0.46545000000000003,0.592,0.48,4
6689,DE,1,3,0.7167,1048.0,129.0,8792.0,11231.0,0.46545000000000003,0.1371,0.4315,4
6690,FL,1,3,0.7167,1048.0,35.0,8792.0,5723.0,0.46545000000000003,0.0,1.0,4
6691,FL,1,1,0.7167,1048.0,161.0,4793.0,18259.0,0.46545000000000003,0.0,0.5017,3
6692,FL,1,3,0.7167,1048.0,75.0,8792.0,10855.0,0.46545000000000003,0.1333,0.88,4
6693,FL,1,3,0.7167,1048.0,36.0,8792.0,11514.0,0.46545000000000003,0.3553,0.4474,4
6694,IL,1,3,0.7167,1048.0,84.0,8792.0,18259.0,0.46545000000000003,0.0612,0.102,4
6695,IL,1,3,0.7167,1048.0,77.0,8792.0,16078.0,0.46545000000000003,0.6353,0.6588,2
6696,IL,1,3,0.7167,1048.0,58.0,8792.0,10133.0,0.46545000000000003,0.5741,0.3704,4
6697,IN,1,3,0.7167,1048.0,105.0,8792.0,9528.0,0.46545000000000003,0.3333,0.2568,4
6698,MA,1,1,0.7167,1048.0,51.0,10014.0,18259.0,0.46545000000000003,0.0,0.3824,3
6699,MI,2,2,0.9815,1048.0,80.0,8792.0,27133.0,0.46545000000000003,0.8415,0.5366,1
6700,MN,1,3,0.7167,1048.0,84.0,8792.0,14278.0,0.46545000000000003,0.7358,0.6101,2
6701,MO,1,2,0.7167,1048.0,27.0,8792.0,4198.0,0.46545000000000003,0.0,0.3077,3
6702,NJ,1,2,0.7167,1048.0,45.0,8792.0,18136.0,0.46545000000000003,0.8684,0.9737,2
6703,NJ,1,3,0.7167,1048.0,138.0,8792.0,16115.0,0.46545000000000003,0.6012,0.3571,4
6704,NY,1,3,0.7167,1048.0,218.0,8792.0,34414.0,0.46545000000000003,0.5586,0.4136,4
6705,NY,1,3,0.7167,1048.0,27.0,8792.0,16960.0,0.46545000000000003,0.8085,0.7234,2
6706,OH,1,3,0.7167,1048.0,30.0,8792.0,9836.0,0.46545000000000003,0.8571,0.6429,2
6707,OR,1,3,0.7167,1048.0,28.0,8792.0,16811.0,0.46545000000000003,0.7241,0.5172,2
6708,TX,1,3,0.7167,1048.0,48.0,8792.0,12715.0,0.46545000000000003,0.8036,0.7143,2
6709,TX,1,3,0.7167,1048.0,35.0,8792.0,5248.0,0.46545000000000003,0.0,0.8857,4
6710,TX,1,3,0.7167,1048.0,105.0,8792.0,10149.0,0.46545000000000003,0.7838,0.8176,2
6711,UT,1,3,0.7167,1048.0,32.0,8792.0,8448.0,0.46545000000000003,0.5263,0.4605,4
6712,WA,1,3,0.7167,1048.0,152.0,8792.0,13322.0,0.46545000000000003,0.5792,0.5208,4
6713,WA,1,3,0.7167,1048.0,19.0,8792.0,13209.0,0.46545000000000003,0.5172,0.6207,4
6714,WI,1,3,0.7167,1048.0,161.0,8792.0,12607.0,0.46545000000000003,0.6058,0.4066,4
6715,IN,2,3,0.8388,1048.0,357.0,8792.0,21655.0,0.46545000000000003,0.924,0.7204,2
6716,FL,2,3,0.8388,1048.0,368.0,8792.0,25024.0,0.46545000000000003,0.8784,0.7781,2
6717,VA,2,3,0.8388,1048.0,250.0,8792.0,22757.0,0.46545000000000003,0.8454,0.7826,2
6718,OH,2,3,0.8388,1048.0,249.0,8792.0,23429.0,0.46545000000000003,0.8697,0.7731,2
6719,IA,2,3,0.8388,1048.0,37.0,8792.0,23841.0,0.46545000000000003,0.8095,0.7333,2
6720,CA,2,3,0.8388,1048.0,479.0,8792.0,22631.0,0.46545000000000003,0.786,0.6599,2
6721,TN,2,3,0.8388,1048.0,139.0,8792.0,20401.0,0.46545000000000003,0.8296,0.8593,2
6722,TX,2,3,0.8388,1048.0,187.0,8792.0,22793.0,0.46545000000000003,0.8534,0.7068,2
6723,SC,2,3,0.8388,1048.0,265.0,8792.0,22292.0,0.46545000000000003,0.7248,0.7752,2
6724,CO,2,3,0.8388,1048.0,247.0,8792.0,24570.0,0.46545000000000003,0.7653,0.6282,2
6725,CA,2,3,0.8388,1048.0,148.0,8792.0,21864.0,0.46545000000000003,0.8317,0.8015,2
6726,CA,2,3,0.8388,1048.0,319.0,8792.0,22087.0,0.46545000000000003,0.8571,0.8899,2
6727,MI,2,3,0.8388,1048.0,438.0,8792.0,21891.0,0.46545000000000003,0.8624,0.8305,2
6728,NV,2,3,0.8388,1048.0,569.0,8792.0,24450.0,0.46545000000000003,0.7681,0.7101,2
6729,CA,3,2,0.8814,1048.0,150.0,8792.0,7600.0,0.46545000000000003,0.1919,0.3737,1
6732,NM,2,3,0.7167,1048.0,96.0,8792.0,14503.0,0.46545000000000003,0.9182,0.8428,2
6733,NV,3,2,0.7167,1048.0,4.0,8792.0,18259.0,0.46545000000000003,0.7209,0.4419,1
6734,OH,2,3,0.7167,1048.0,66.0,8792.0,21693.0,0.46545000000000003,0.8451,0.9014,2
6735,WI,2,3,0.749,1048.0,427.0,8792.0,19147.0,0.46545000000000003,0.7962,0.6793,2
6736,WI,1,3,0.749,1048.0,336.0,8792.0,20547.0,0.46545000000000003,0.8153,0.6098,2
6737,CA,2,3,0.7167,1048.0,1091.0,8792.0,18826.0,0.46545000000000003,0.7953,0.8493,2
6738,TX,1,3,0.7167,1048.0,333.0,8792.0,21595.0,0.46545000000000003,0.6953,0.6953,2
6739,TX,1,3,0.7167,1048.0,313.0,8792.0,14264.0,0.46545000000000003,0.6337,0.7743,2
6740,TX,1,3,0.7167,1048.0,331.0,8792.0,22953.0,0.46545000000000003,0.6684,0.7309,2
6741,DC,3,3,0.7167,1048.0,1429.0,8792.0,30704.0,0.2667,0.7025,0.6201,2
6742,NC,1,3,0.7167,1048.0,102.0,8792.0,20802.0,0.46545000000000003,1.0,1.0,2
6743,SC,1,3,0.7167,1048.0,146.0,8792.0,11770.0,0.46545000000000003,0.4737,0.5482,4
6744,SC,1,3,0.7167,1048.0,543.0,8792.0,15610.0,0.46545000000000003,0.8184,0.8274,2
6745,NM,2,3,0.7167,1048.0,780.0,8792.0,19428.0,0.46545000000000003,0.7287,0.8059,2
6746,MO,2,3,0.7167,1048.0,634.0,8792.0,18039.0,0.46545000000000003,0.7438,0.7754,2
6747,IN,1,3,0.7167,1048.0,47.0,8792.0,12977.0,0.46545000000000003,0.7273,0.5303,2
6748,WA,1,3,0.7167,1048.0,75.0,8792.0,16767.0,0.46545000000000003,0.5877,0.4474,4
6749,CA,3,2,0.7167,1048.0,54.0,8792.0,20289.0,0.46545000000000003,0.0,0.0476,3
6750,MI,1,3,0.7167,1048.0,181.0,8792.0,18815.0,0.46545000000000003,0.4412,0.5348,4
6751,IN,1,3,0.7167,1048.0,174.0,8792.0,18777.0,0.46545000000000003,0.3934,0.482,4
6752,OH,1,3,0.7167,1048.0,151.0,8792.0,18926.0,0.46545000000000003,0.4526,0.6606,4
6753,MI,1,3,0.7167,1048.0,131.0,8792.0,18471.0,0.46545000000000003,0.5878,0.5592,4
6754,TX,1,3,0.7167,1048.0,898.0,8792.0,12548.0,0.46545000000000003,0.712,0.5512,2
6755,IL,1,3,0.7167,1048.0,220.0,8792.0,15404.0,0.46545000000000003,0.9244,0.6891,2
6756,TX,1,3,1.0,1048.0,703.0,8792.0,20313.0,0.46545000000000003,0.4089,0.3656,4
6757,FL,1,3,1.0,1048.0,521.0,8792.0,20090.0,0.46545000000000003,0.4747,0.418,4
6758,TX,1,3,1.0,1048.0,681.0,8792.0,19796.0,0.46545000000000003,0.4439,0.4076,4
6759,CO,2,3,1.0,1048.0,476.0,8792.0,18523.0,0.46545000000000003,0.7259,0.5792,2
6760,RI,3,2,0.7079,1048.0,118.0,8792.0,18259.0,0.46545000000000003,0.823,0.5575,1
6761,TX,1,3,0.7167,1048.0,535.0,8792.0,20791.0,0.46545000000000003,0.6291,0.7612,2
6762,CA,1,3,0.7167,1048.0,433.0,8792.0,23312.0,0.46545000000000003,0.618,0.7677,2
6763,CA,2,1,0.7167,1048.0,7101.0,6430.0,18259.0,0.46545000000000003,0.024,0.2426,3
6764,NY,1,3,0.7167,1048.0,224.0,8792.0,17211.0,0.46545000000000003,0.4234,0.5144,4
6765,NY,1,3,0.7167,1048.0,61.0,8792.0,20368.0,0.46545000000000003,0.8974,0.6923,2
6766,CA,2,1,0.7167,1048.0,8321.0,7258.0,18259.0,0.46545000000000003,0.012,0.1959,3
6767,KY,2,3,0.7167,1048.0,15.0,8792.0,18259.0,0.46545000000000003,0.8382,0.8529,2
6768,MI,1,3,0.7167,1048.0,223.0,8792.0,26872.0,0.46545000000000003,0.5298,0.8245,2
6769,CA,1,3,0.7167,1048.0,162.0,8792.0,14697.0,0.46545000000000003,0.3167,0.3167,4
6770,ID,1,3,0.7167,1048.0,255.0,8792.0,20811.0,0.46545000000000003,0.4332,0.4332,4
6771,TX,1,3,0.7167,1048.0,458.0,8792.0,15270.0,0.46545000000000003,0.4466,0.4511,4
6772,TX,1,3,0.7167,1048.0,1006.0,8792.0,18764.0,0.46545000000000003,0.6812,0.5083,2
6773,NY,1,3,0.7167,1048.0,56.0,8792.0,19062.0,0.46545000000000003,0.5411,0.2945,4
6774,MN,1,3,0.7167,1048.0,53.0,8792.0,8785.0,0.46545000000000003,0.5325,0.5325,4
6775,NH,1,3,0.7167,1048.0,257.0,8792.0,30791.0,0.46545000000000003,0.5389,0.4585,4
6776,MA,1,3,0.7167,1048.0,317.0,8792.0,24511.0,0.46545000000000003,0.6183,0.7805,2
6777,PA,1,3,0.7167,1048.0,594.0,8792.0,26364.0,0.46545000000000003,0.5775,0.844,2
6778,TX,2,3,0.7167,1048.0,785.0,8792.0,19377.0,0.46545000000000003,0.6809,0.7445,2
6779,FL,1,3,0.7167,1048.0,53.0,8792.0,19809.0,0.46545000000000003,0.8371,1.0,2
6780,NJ,1,3,0.7167,1048.0,66.0,8792.0,19401.0,0.46545000000000003,0.8136,0.5593,2
6781,CA,1,3,0.8783,1048.0,96.0,8792.0,20258.0,0.46545000000000003,0.6014,0.6853,2
6782,GA,2,3,0.7167,1048.0,356.0,8792.0,23071.0,0.46545000000000003,0.8659,0.8314,2
6783,PR,1,3,0.7167,1048.0,613.0,8792.0,6459.0,0.46545000000000003,0.0,0.9955,4
6784,CT,1,3,0.7167,1048.0,49.0,8792.0,18769.0,0.46545000000000003,0.4535,0.6318,4
6785,FL,1,3,0.7167,1048.0,220.0,8792.0,11483.0,0.46545000000000003,0.5099,0.6312,4
6786,TN,1,3,0.7167,1048.0,180.0,8792.0,14717.0,0.46545000000000003,0.5971,0.3993,4
6787,CA,1,3,0.7167,1048.0,2527.0,8792.0,16439.0,0.46545000000000003,0.0743,0.1961,4
6788,CO,3,3,0.7167,1048.0,2328.0,8792.0,15205.0,0.46545000000000003,0.1823,0.0831,4
6789,IL,2,3,0.7375,1048.0,386.0,8792.0,35422.0,0.46545000000000003,0.1606,0.128,4
6790,HI,1,3,0.7167,1048.0,22.0,8792.0,14391.0,0.46545000000000003,0.3342,0.8043,4
6791,NC,1,3,0.7167,1048.0,59.0,8792.0,7455.0,0.46545000000000003,0.0,0.5,4
6792,LA,1,3,1.0,1048.0,600.0,8792.0,16371.0,0.46545000000000003,0.8232,0.9376,2
6793,FL,3,2,0.7805,1048.0,235.0,8792.0,19150.0,0.46545000000000003,0.83,0.834,1
6794,ID,1,1,0.7167,1048.0,12.0,10749.0,18259.0,0.46545000000000003,0.7255,0.7059,0
6795,NC,1,3,0.7167,1048.0,475.0,8792.0,22878.0,0.46545000000000003,0.855,0.9062,2
6796,GA,2,3,0.7167,1048.0,485.0,8792.0,21801.0,0.46545000000000003,0.9005,0.8555,2
6797,SC,1,3,0.7167,1048.0,752.0,8792.0,19797.0,0.46545000000000003,0.8999,0.9194,2
6798,GA,1,3,1.0,1048.0,451.0,8792.0,11660.0,0.46545000000000003,0.8571,0.924,2
6799,SC,1,3,1.0,1048.0,495.0,8792.0,16042.0,0.46545000000000003,0.8003,0.9289,2
6800,OR,1,3,0.7167,1048.0,348.0,8792.0,12313.0,0.46545000000000003,0.7173,0.2827,4
6801,VA,3,3,0.5081,1048.0,363.0,8792.0,26120.0,0.46545000000000003,0.842,0.4828,2
6802,ID,2,2,0.7167,1048.0,422.0,8792.0,24390.0,0.4486,0.7992,0.7907,1
6803,OH,1,3,0.7167,1048.0,58.0,8792.0,9040.0,0.46545000000000003,0.5333,0.4667,4
6804,AZ,1,3,0.7167,1048.0,177.0,8792.0,14906.0,0.46545000000000003,0.5676,0.3446,4
6805,VA,1,3,1.0,1048.0,506.0,8792.0,2878.0,0.46545000000000003,0.7631,0.8918,2
6806,MO,1,3,0.7167,1048.0,55.0,8792.0,17049.0,0.46545000000000003,0.75,0.43,2
6808,NC,1,3,0.7167,1048.0,64.0,8792.0,25430.0,0.46545000000000003,0.71,0.49,2
6809,FL,1,3,0.7167,1048.0,114.0,8792.0,17901.0,0.46545000000000003,0.5288,0.7051,4
6810,TX,1,3,0.7167,1048.0,154.0,8792.0,17219.0,0.46545000000000003,0.7562,0.6926,2
6811,AR,1,3,0.7167,1048.0,64.0,8792.0,11466.0,0.46545000000000003,0.3243,0.2342,4
6812,MO,1,3,0.7167,1048.0,100.0,8792.0,12662.0,0.46545000000000003,0.4184,0.383,4
6813,FL,2,3,0.7167,1048.0,252.0,8792.0,20109.0,0.46545000000000003,0.6873,0.4517,2
6814,NY,1,3,0.7167,1048.0,609.0,8792.0,15780.0,0.46545000000000003,0.9222,0.9287,2
6815,AZ,2,3,0.7167,1048.0,1089.0,8792.0,14652.0,0.4815,0.5636,0.4953,4
6816,NC,2,2,0.7167,1048.0,113.0,8792.0,14069.0,0.46545000000000003,0.3063,0.4955,1
6817,PA,1,3,0.7167,1048.0,469.0,8792.0,18054.0,0.46545000000000003,0.7938,0.8406,2
6818,OH,1,3,0.7167,1048.0,35.0,8792.0,5224.0,0.46545000000000003,0.0139,0.875,4
6820,NC,4,2,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,1
6821,CA,1,3,0.7167,1048.0,1344.0,8792.0,47639.0,0.46545000000000003,0.0772,0.054,4
6822,NY,1,3,0.7167,1048.0,50.0,8792.0,18259.0,0.46545000000000003,0.0,0.0,4
6823,CA,1,3,0.7167,1048.0,179.0,8792.0,18259.0,0.46545000000000003,0.0,0.3114,4
6824,PA,1,3,0.7167,1048.0,89.0,8792.0,15603.0,0.46545000000000003,0.871,0.5355,2
6825,PA,1,3,0.7167,1048.0,54.0,8792.0,14094.0,0.46545000000000003,0.65,0.55,2
6826,CA,1,3,0.7167,1048.0,47.0,8792.0,11285.0,0.46545000000000003,0.6,0.48,4
6827,GA,3,2,0.7167,1048.0,156.0,8792.0,20385.0,0.46545000000000003,0.0219,0.0292,3
6828,FL,1,1,0.7167,1048.0,338.0,10270.0,18259.0,0.46545000000000003,0.0,0.2376,3
6829,CA,1,3,0.7167,1048.0,31.0,8792.0,11688.0,0.46545000000000003,0.4828,0.6207,4
6830,CA,1,3,0.7167,1048.0,77.0,8792.0,18077.0,0.46545000000000003,0.101,0.101,4
6831,UT,1,3,0.7167,1048.0,65.0,8792.0,12322.0,0.46545000000000003,0.561,0.6829,4
6832,FL,1,3,0.7167,1048.0,34.0,8792.0,18259.0,0.46545000000000003,0.0777,0.165,4
6833,NH,1,3,0.7167,1048.0,50.0,8792.0,23532.0,0.46545000000000003,0.8842,0.3579,2
6834,FL,1,1,0.7167,1048.0,85.0,7404.0,18259.0,0.46545000000000003,0.0,0.414,3
6835,MI,2,1,0.7167,1048.0,105.0,6998.0,18259.0,0.46545000000000003,0.0,0.7442,3
6836,TN,1,3,0.7167,1048.0,249.0,8792.0,18259.0,0.46545000000000003,0.2436,0.1164,4
6837,HI,1,3,0.7167,1048.0,19.0,8792.0,18259.0,0.46545000000000003,0.0606,0.0,4
6838,UT,1,3,0.7167,1048.0,13.0,8792.0,17680.0,0.46545000000000003,0.359,0.3333,4
6839,NY,1,3,0.7167,1048.0,1135.0,8792.0,18259.0,0.46545000000000003,0.0358,0.0392,4
6840,SC,1,3,0.7167,1048.0,34.0,8792.0,20471.0,0.46545000000000003,0.6883,0.6883,2
6841,MD,1,3,0.7167,1048.0,18.0,8792.0,18259.0,0.46545000000000003,0.8182,0.5909,2
6842,TX,1,3,0.7167,1048.0,41.0,8792.0,12621.0,0.46545000000000003,0.6824,0.6588,2
6843,CA,1,3,0.7167,1048.0,270.0,8792.0,14996.0,0.46545000000000003,0.0,0.6049,4
6844,MI,1,3,0.7167,1048.0,30.0,8792.0,10267.0,0.46545000000000003,0.35,0.4667,4
6845,VA,1,3,0.7167,1048.0,96.0,8792.0,18259.0,0.46545000000000003,0.2833,0.0,4
6846,MO,1,3,0.7167,1048.0,225.0,8792.0,15566.0,0.46545000000000003,0.5925,0.373,4
6847,NV,1,3,0.7167,1048.0,308.0,8792.0,18259.0,0.46545000000000003,0.5927,0.6788,2
6848,VA,1,3,0.7167,1048.0,110.0,8792.0,3206.0,0.46545000000000003,0.1071,0.9167,4
6849,IL,1,3,0.7167,1048.0,33.0,8792.0,15644.0,0.46545000000000003,0.6667,0.5333,2
6850,SC,1,3,0.7167,1048.0,30.0,8792.0,19213.0,0.46545000000000003,0.377,0.377,4
6851,NC,2,2,0.7167,1048.0,4.0,8792.0,18259.0,0.46545000000000003,0.1429,0.4286,3
6852,UT,1,3,0.7167,1048.0,175.0,8792.0,12912.0,0.46545000000000003,1.0,1.0,2
6853,CA,1,3,0.7167,1048.0,43.0,8792.0,10755.0,0.46545000000000003,0.0,0.6415,4
6854,NC,1,2,0.7167,1048.0,95.0,8792.0,9479.0,0.15,0.1533,0.2628,3
6855,MO,1,3,0.7167,1048.0,25.0,8792.0,9411.0,0.46545000000000003,0.9667,0.7667,2
6856,MN,1,3,0.7167,1048.0,35.0,8792.0,6550.0,0.46545000000000003,0.0,0.4932,4
6857,NM,1,3,0.7167,1048.0,132.0,8792.0,11529.0,0.46545000000000003,0.5081,0.4718,4
6858,TN,1,3,0.7167,1048.0,59.0,8792.0,7675.0,0.46545000000000003,0.9043,0.8511,2
6859,MO,1,3,0.7167,1048.0,97.0,8792.0,11382.0,0.46545000000000003,0.6159,0.7195,2
6860,IL,1,3,0.7167,1048.0,95.0,8792.0,12889.0,0.46545000000000003,0.4129,0.4452,4
6861,HI,1,3,0.7167,1048.0,134.0,8792.0,17476.0,0.46545000000000003,0.455,0.3333,4
6862,CA,1,3,0.7167,1048.0,90.0,8792.0,13350.0,0.46545000000000003,0.5612,0.5899,4
6863,KS,1,3,0.7167,1048.0,29.0,8792.0,11332.0,0.46545000000000003,0.0645,0.0645,4
6864,PR,1,3,0.7167,1048.0,6.0,8792.0,2134.0,0.46545000000000003,0.0,1.0,4
6865,CA,1,1,0.7167,1048.0,51.0,22128.0,18259.0,0.46545000000000003,0.0,0.6278,3
6866,CA,2,2,0.7167,1048.0,32.0,8792.0,18259.0,0.46545000000000003,0.5217,0.1739,1
6867,ID,1,3,0.7167,1048.0,67.0,8792.0,15504.0,0.46545000000000003,0.5057,0.4368,4
6868,FL,1,3,0.7167,1048.0,6.0,8792.0,18259.0,0.46545000000000003,0.0513,0.2436,4
6870,CO,1,3,0.7167,1048.0,211.0,8792.0,20086.0,0.46545000000000003,0.8085,0.695,2
6871,CA,1,3,0.7167,1048.0,116.0,8792.0,12685.0,0.46545000000000003,0.6615,0.7179,2
6872,ME,1,3,0.7167,1048.0,176.0,8792.0,12765.0,0.46545000000000003,0.3585,0.4868,4
6873,AZ,1,3,0.7167,1048.0,37.0,8792.0,12862.0,0.46545000000000003,0.5441,0.5882,4
6874,KY,1,3,0.7167,1048.0,71.0,8792.0,23046.0,0.46545000000000003,0.4646,0.4803,4
6875,IA,1,3,0.7167,1048.0,39.0,8792.0,12504.0,0.46545000000000003,0.6543,0.358,4
6876,TX,1,3,0.7167,1048.0,28.0,8792.0,3842.0,0.46545000000000003,0.0685,0.7397,4
6877,KY,1,2,0.7167,1048.0,120.0,8792.0,18259.0,0.0,0.0,0.4688,3
6878,NY,1,3,0.7167,1048.0,128.0,8792.0,12807.0,0.46545000000000003,0.5805,0.5254,4
6879,CA,2,3,0.7167,1048.0,41.0,8792.0,22747.0,0.46545000000000003,0.6889,0.7111,2
6880,WI,1,3,0.7167,1048.0,51.0,8792.0,6858.0,0.46545000000000003,0.4769,0.3385,4
6881,TX,3,2,0.7167,1048.0,350.0,8792.0,9107.0,0.46545000000000003,0.3914,0.4276,1
6882,KS,1,3,0.7167,1048.0,51.0,8792.0,12330.0,0.46545000000000003,0.6049,0.4691,4
6883,CO,1,3,0.7167,1048.0,59.0,8792.0,6868.0,0.46545000000000003,0.0,0.88,4
6884,CA,1,3,0.7167,1048.0,221.0,8792.0,14932.0,0.46545000000000003,0.6853,0.5355,2
6885,NY,1,3,0.7167,1048.0,139.0,8792.0,16362.0,0.46545000000000003,0.297,0.2364,4
6886,NJ,0,2,1.0,1048.0,33.0,8792.0,15045.0,0.0909,0.0,0.7805,3
6887,CA,1,3,0.7167,1048.0,272.0,8792.0,19895.0,0.46545000000000003,0.774,0.7236,2
6888,NJ,1,3,0.7167,1048.0,78.0,8792.0,11610.0,0.46545000000000003,0.0595,0.3274,4
6889,WI,1,3,0.7167,1048.0,66.0,8792.0,17208.0,0.46545000000000003,0.9704,0.9185,2
6890,FL,3,3,0.7167,1048.0,60.0,8792.0,18259.0,0.46545000000000003,0.3273,0.2364,4
6891,MI,1,3,0.7167,1048.0,151.0,8792.0,11320.0,0.46545000000000003,0.8907,0.8634,2
6892,WI,1,3,0.7167,1048.0,113.0,8792.0,11958.0,0.46545000000000003,0.422,0.4312,4
6893,IN,1,3,0.7167,1048.0,174.0,8792.0,15569.0,0.46545000000000003,0.393,0.2491,4
6894,UT,1,3,0.7167,1048.0,120.0,8792.0,9351.0,0.46545000000000003,0.9135,0.5459,2
6895,MO,1,3,0.7167,1048.0,28.0,8792.0,8038.0,0.46545000000000003,0.537,0.6852,4
6896,MI,1,3,0.7167,1048.0,74.0,8792.0,12139.0,0.46545000000000003,0.7007,0.6569,2
6897,CO,2,3,0.8,1048.0,86.0,8792.0,21211.0,0.46545000000000003,0.6667,0.4833,2
6898,ME,1,3,0.7167,1048.0,462.0,8792.0,22915.0,0.46545000000000003,0.4639,0.3787,4
6899,CA,1,3,0.7167,1048.0,66.0,8792.0,11646.0,0.46545000000000003,0.0,0.7065,4
6900,CA,1,3,0.7167,1048.0,228.0,8792.0,13759.0,0.46545000000000003,0.8496,0.646,2
6901,OH,1,3,0.7167,1048.0,34.0,8792.0,6305.0,0.46545000000000003,1.0,0.9362,2
6902,NV,1,3,0.7167,1048.0,255.0,8792.0,13906.0,0.46545000000000003,0.5798,0.3298,4
6903,IN,1,3,0.7167,1048.0,68.0,8792.0,16063.0,0.46545000000000003,0.5778,0.6444,4
6904,AL,1,3,0.7167,1048.0,13.0,8792.0,10403.0,0.46545000000000003,0.0,0.9512,4
6905,FL,1,3,0.7167,1048.0,65.0,8792.0,13640.0,0.46545000000000003,0.8058,0.7842,2
6906,ME,4,2,0.7167,1048.0,432.5,8792.0,18259.0,0.46545000000000003,0.5926,0.5165,1
6907,IL,1,3,0.7167,1048.0,86.0,8792.0,17468.0,0.46545000000000003,0.4375,0.4271,4
6908,CA,1,3,0.7167,1048.0,83.0,8792.0,13393.0,0.46545000000000003,0.662,0.6056,2
6909,WA,1,3,0.7167,1048.0,239.0,8792.0,12532.0,0.46545000000000003,0.558,0.3744,4
6910,CT,0,3,0.7167,1048.0,0.0,8792.0,18259.0,0.46545000000000003,0.7826,0.8043,2
6911,OH,1,3,0.7167,1048.0,67.0,8792.0,22677.0,0.46545000000000003,0.2649,0.947,4
6912,IL,1,3,0.7167,1048.0,110.0,8792.0,30143.0,0.46545000000000003,0.5286,0.3429,4
6913,CO,1,3,0.7167,1048.0,115.0,8792.0,13325.0,0.46545000000000003,0.5547,0.3281,4
6914,CO,1,3,0.7167,1048.0,78.0,8792.0,15409.0,0.46545000000000003,0.3636,0.2386,4
6915,CA,1,3,0.7167,1048.0,35.0,8792.0,14087.0,0.46545000000000003,0.5435,0.7391,2
6916,IL,1,3,0.7167,1048.0,162.0,8792.0,13543.0,0.46545000000000003,0.7664,0.5401,2
6917,CA,3,2,0.8815,1069.0,140.0,8792.0,29341.0,0.5152,0.5362,0.2826,1
6918,NC,2,3,0.8388,1048.0,168.0,8792.0,23646.0,0.46545000000000003,0.876,0.8099,2
6919,MD,0,3,0.8388,1048.0,313.0,8792.0,22131.0,0.46545000000000003,0.8272,0.6963,2
6920,MS,3,3,0.7167,1048.0,66.0,8792.0,17318.0,0.46545000000000003,0.8295,0.8409,2
6921,UT,2,2,0.7167,1048.0,1215.0,8792.0,20258.0,0.4412,0.6095,0.4273,1
6922,OK,3,3,0.7167,1048.0,251.0,8792.0,18259.0,0.46545000000000003,0.9109,0.8488,2
6923,CO,1,3,0.7167,1048.0,139.0,8792.0,22462.0,0.46545000000000003,0.8473,0.7557,2
6924,MO,2,3,0.7167,1048.0,360.0,8792.0,19948.0,0.46545000000000003,0.9397,0.8274,2
6925,CO,2,3,0.7167,1048.0,262.0,8792.0,20235.0,0.46545000000000003,0.6347,0.7626,2
6926,WI,2,3,0.7167,1048.0,261.0,8792.0,23848.0,0.46545000000000003,0.8454,0.6838,2
6927,MA,2,3,0.7167,1048.0,70.0,8792.0,25193.0,0.46545000000000003,0.5373,0.8358,2
6928,MO,3,3,0.5081,1048.0,488.0,8792.0,22547.0,0.3333,0.8944,0.5315,2
6929,TX,3,3,0.5081,1048.0,258.0,8792.0,18259.0,0.46545000000000003,0.8615,0.5758,2
6930,CA,2,3,0.8388,1048.0,169.0,8792.0,24083.0,0.46545000000000003,0.7939,0.6794,2
6931,NY,1,3,0.7167,1048.0,272.0,8792.0,14914.0,0.46545000000000003,0.6388,0.5793,2
6932,IL,1,3,0.7167,1048.0,705.0,8792.0,22707.0,0.46545000000000003,0.6017,0.8082,2
6933,OH,1,3,0.7167,1048.0,144.0,8792.0,21122.0,0.46545000000000003,0.7162,0.7511,2
6934,CA,2,3,0.7226,1048.0,301.0,8792.0,18259.0,0.46545000000000003,0.7127,0.6829,2
6935,TX,1,3,0.7167,1048.0,89.0,8792.0,20517.0,0.46545000000000003,0.8699,0.8493,2
6936,AR,1,3,0.7167,1048.0,86.0,8792.0,21697.0,0.46545000000000003,0.75,0.8013,2
6937,MD,1,3,0.7167,1048.0,68.0,8792.0,21633.0,0.46545000000000003,0.8319,0.7815,2
